"TOA5","1002","CR6","2606","CR6.Std.03","CPU:1002_METandSF_WR Update_20151217.CR6","8942","Min05"
"TIMESTAMP","RECORD","WS6m_ms_S_WVT","WD_6m_D1_WVT","WD_6m_SD1_WVT","WS_2m_Avg","WS_0m_Avg","site","sensitpc_Avg","sensitke_Avg","sensitpc_Tot"
"TS","RN","meters/second","Deg","Deg","meters/second","meters/second","","","",""
"","","WVc","WVc","WVc","Avg","Avg","Smp","Avg","Avg","Tot"
"2015-12-19 09:50:00",0,0,0,0,0,1.362,1002,0,0,0
"2015-12-19 09:55:00",1,0,0,0,0,1.269,1002,0,0,0
"2015-12-19 10:00:00",2,0,0,0,0,1.119,1002,0,0,0
"2015-12-19 10:05:00",3,0,0,0,0,0.877,1002,0,0,0
"2015-12-19 10:10:00",4,0,0,0,0,0.763,1002,0,0,0
"2015-12-19 10:15:00",5,0,0,0,0,0.946,1002,0,0,0
"2015-12-19 10:20:00",6,0,0,0,0,0.947,1002,0,0,0
"2015-12-19 10:25:00",7,0,0,0,0,0.956,1002,0,0,0
"2015-12-19 10:30:00",8,0,0,0,0,0.939,1002,0,0,0
"2015-12-19 10:35:00",9,0,0,0,0,0.965,1002,0,0,0
"2015-12-19 10:40:00",10,0,0,0,0,1.113,1002,0,0,0
"2015-12-19 10:45:00",11,0,0,0,0,1.178,1002,0,0,0
"2015-12-19 10:50:00",12,0,0,0,0,1.193,1002,0,0,0
"2015-12-19 10:55:00",13,0,0,0,0,1.199,1002,0,0,0
"2015-12-19 11:00:00",14,0,0,0,0,1.303,1002,0,0,0
"2015-12-19 11:05:00",15,0,0,0,0,1.543,1002,0,0,0
"2015-12-19 11:10:00",16,0,0,0,0,1.727,1002,0,0,0
"2015-12-19 11:15:00",17,0,0,0,0,1.639,1002,0,0,0
"2015-12-19 11:20:00",18,0,0,0,0,1.474,1002,0,0,0
"2015-12-19 11:25:00",19,0,0,0,0,1.45,1002,0,0,0
"2015-12-19 11:30:00",20,0,0,0,0,0.96,1002,0,0,0
"2015-12-19 11:35:00",21,2.076,92.5,2.311,0,0.778,1002,0,0,0
"2015-12-19 11:40:00",22,1.016,90.2,2.284,0,1.011,1002,0,0,0
"2015-12-19 11:45:00",23,1.406,91.7,5.905,2.307,0.846,1002,0,0,0
"2015-12-19 11:50:00",24,1.332,91.3,6.568,0.717,0.798,1002,0,0,0
"2015-12-19 11:55:00",25,1.348,92.8,5.62,1.226,0.885,1002,0,0,0
"2015-12-19 12:00:00",26,1.695,92,4.055,1.38,1.151,1002,0,0,0
"2015-12-19 12:05:00",27,1.786,90.3,7.105,1.416,1.215,1002,0,0,0
"2015-12-19 12:10:00",28,1.788,86.6,19.3,1.516,1.095,1002,0,0,0
"2015-12-19 12:15:00",29,1.874,91.3,8.69,1.608,1.073,1002,0,0,0
"2015-12-19 12:20:00",30,2.138,92.1,8.34,2.22,1.343,1002,0,0,0
"2015-12-19 12:25:00",31,2.314,84.4,6.075,2.279,1.265,1002,0,0,0
"2015-12-19 12:30:00",32,2.458,88.9,6.185,2.476,1.357,1002,0,0,0
"2015-12-19 12:35:00",33,2.46,88,5.402,2.394,1.33,1002,0,0,0
"2015-12-19 12:40:00",34,2.178,85.5,7.199,2.146,1.219,1002,0,0,0
"2015-12-19 12:45:00",35,2.351,80,7.078,2.255,1.223,1002,0,0,0
"2015-12-19 12:50:00",36,2.466,83.7,5.799,2.423,1.33,1002,0,0,0
"2015-12-19 12:55:00",37,2.415,87.1,6.47,2.292,1.357,1002,0,0,0
"2015-12-19 13:00:00",38,2.476,87.9,6.337,2.335,1.351,1002,0,0,0
"2015-12-19 13:05:00",39,2.354,78.33,7.562,2.279,1.258,1002,0,0,0
"2015-12-19 13:10:00",40,2.236,85,7.823,2.159,1.378,1002,0,0,0
"2015-12-19 13:15:00",41,2.458,87.9,6.896,2.41,1.373,1002,0,0,0
"2015-12-19 13:20:00",42,2.562,91.1,7.45,2.538,1.61,1002,0,0,0
"2015-12-19 13:25:00",43,2.495,95.8,4.905,2.412,1.663,1002,0,0,0
"2015-12-19 13:30:00",44,2.722,95.6,6.036,2.647,1.749,1002,0,0,0
"2015-12-19 13:35:00",45,3.167,98.5,5.619,3.087,2.01,1002,0,0,0
"2015-12-19 13:40:00",46,3.364,101.7,4.966,3.172,2.146,1002,0,0,0
"2015-12-19 13:45:00",47,2.882,95.6,5.631,2.836,1.847,1002,0,0,0
"2015-12-19 13:50:00",48,2.818,96.4,5.78,2.78,1.861,1002,0,0,0
"2015-12-19 13:55:00",49,2.738,94,5.076,2.644,1.738,1002,0,0,0
"2015-12-19 14:00:00",50,2.684,101.9,4.771,2.578,1.759,1002,0,0,0
"2015-12-19 14:05:00",51,2.532,98.1,5.378,2.423,1.695,1002,0,0,0
"2015-12-19 14:10:00",52,2.727,91.7,4.942,2.698,1.645,1002,0,0,0
"2015-12-19 14:15:00",53,2.639,98.5,5.913,2.471,1.703,1002,0,0,0
"2015-12-19 14:20:00",54,2.759,94.5,4.809,2.796,1.775,1002,0,0,0
"2015-12-19 14:25:00",55,3.188,89,3.814,3.111,1.821,1002,0,0,0
"2015-12-19 14:30:00",56,2.911,89.1,3.58,2.767,1.695,1002,0,0,0
"2015-12-19 14:35:00",57,3.052,89,5.006,2.972,1.794,1002,0,0,0
"2015-12-19 14:40:00",58,3.068,94.1,4.483,2.956,1.879,1002,0,0,0
"2015-12-19 14:45:00",59,3.138,99,4.244,2.866,1.861,1002,0,0,0
"2015-12-19 14:50:00",60,3.322,96.8,4.247,3.087,1.957,1002,0,0,0
"2015-12-19 14:55:00",61,3.258,92.1,4.757,2.951,1.893,1002,0,0,0
"2015-12-19 15:00:00",62,3.375,93.5,4.768,3.066,1.89,1002,0,0,0
"2015-12-19 15:05:00",63,3.031,93.7,4.189,2.847,1.805,1002,0,0,0
"2015-12-19 15:10:00",64,3.65,102.3,5.295,3.21,2.085,1002,0,0,0
"2015-12-19 15:15:00",65,3.844,109,4.817,3.548,2.471,1002,0,0,0
"2015-12-19 15:20:00",66,3.767,115.2,6.073,3.495,2.621,1002,0,0,0
"2015-12-19 15:25:00",67,3.898,120.6,4.005,3.676,2.805,1002,0,0,0
"2015-12-19 15:30:00",68,3.647,118.6,6.23,3.37,2.538,1002,0,0,0
"2015-12-19 15:35:00",69,3.914,128.8,4.53,3.623,2.679,1002,0,0,0
"2015-12-19 15:40:00",70,3.708,128.7,3.442,3.378,2.575,1002,0,0,0
"2015-12-19 15:45:00",71,3.362,131.4,5.552,3.034,2.317,1002,0,0,0
"2015-12-19 15:50:00",72,3.02,130.1,5.856,2.77,2.093,1002,0,0,0
"2015-12-19 15:55:00",73,2.706,132.9,5.595,2.423,1.831,1002,0,0,0
"2015-12-19 16:00:00",74,2.287,122.2,5.668,1.964,1.447,1002,0,0,0
"2015-12-19 16:05:00",75,1.871,135.3,9.61,1.468,0.99,1002,0,0,0
"2015-12-19 16:10:00",76,2.41,144.6,4.099,1.946,1.311,1002,0,0,0
"2015-12-19 16:15:00",77,2.308,156.6,4.616,1.7,1.149,1002,0,0,0
"2015-12-19 16:20:00",78,2.268,159.9,7.813,1.722,1.141,1002,0,0,0
"2015-12-19 16:25:00",79,2.087,144.2,4.49,1.543,0.913,1002,0,0,0
"2015-12-19 16:30:00",80,0.945,128.5,4.089,0.677,0.417,1002,0,0,0
"2015-12-19 16:35:00",81,0.407,304.6,32.01,0.929,0.634,1002,0,0,0
"2015-12-19 16:40:00",82,0.992,193.2,13.69,0.844,0.491,1002,0,0,0
"2015-12-19 16:45:00",83,2.116,182.2,6.621,1.708,0.853,1002,0,0,0
"2015-12-19 16:50:00",84,2.746,156.6,10.65,1.842,0.969,1002,0,0,0
"2015-12-19 16:55:00",85,2.37,136,3.986,1.591,0.536,1002,0,0,0
"2015-12-19 17:00:00",86,2.159,133.4,2.12,1.223,0.178,1002,0,0,0
"2015-12-19 17:05:00",87,2.604,130.7,1.457,1.783,0.524,1002,0,0,0
"2015-12-19 17:10:00",88,3.068,126.5,3.532,2.618,1.351,1002,0,0,0
"2015-12-19 17:15:00",89,2.492,118.2,5.814,1.986,0.82,1002,0,0,0
"2015-12-19 17:20:00",90,1.884,106,7.527,1.017,0.047,1002,0,0,0
"2015-12-19 17:25:00",91,1.663,91.3,31.76,1.224,0.922,1002,0,0,0
"2015-12-19 17:30:00",92,2.863,143.5,24.14,2.404,1.593,1002,0,0,0
"2015-12-19 17:35:00",93,3.143,151.5,23.37,2.85,1.986,1002,0,0,0
"2015-12-19 17:40:00",94,3.554,167.3,19.49,3.047,1.997,1002,0,0,0
"2015-12-19 17:45:00",95,3.188,178.3,72.8,2.831,1.943,1002,0,0,0
"2015-12-19 17:50:00",96,4.978,329.9,6.043,4.132,2.797,1002,0,0,0
"2015-12-19 17:55:00",97,4.322,340.1,7.095,3.415,2.354,1002,0,0,0
"2015-12-19 18:00:00",98,4.666,341.7,5.903,3.842,2.645,1002,0,0,0
"2015-12-19 18:05:00",99,4.058,324.6,14.74,3.436,2.389,1002,0,0,0
"2015-12-19 18:10:00",100,3.111,314.8,4.986,2.316,1.471,1002,0,0,0
"2015-12-19 18:15:00",101,3.578,316.1,4.386,2.732,1.754,1002,0,0,0
"2015-12-19 18:20:00",102,3.162,322.9,6.503,2.591,1.581,1002,0,0,0
"2015-12-19 18:25:00",103,2.74,322.8,20.18,2.119,1.271,1002,0,0,0
"2015-12-19 18:30:00",104,2.442,328.2,11.17,2.156,1.277,1002,0,0,0
"2015-12-19 18:35:00",105,2.092,307.9,31.73,1.799,0.731,1002,0,0,0
"2015-12-19 18:40:00",106,2.868,296.6,19.4,2.204,1.175,1002,0,0,0
"2015-12-19 18:45:00",107,3.098,329.7,15.06,2.706,1.538,1002,0,0,0
"2015-12-19 18:50:00",108,3.204,335.5,8.01,2.759,1.45,1002,0,0,0
"2015-12-19 18:55:00",109,2.244,341.9,16.06,1.711,0.738,1002,0,0,0
"2015-12-19 19:00:00",110,2.89,329.2,11.67,2.418,1.503,1002,0,0,0
"2015-12-19 19:05:00",111,3.316,321.7,13.14,2.799,1.727,1002,0,0,0
"2015-12-19 19:10:00",112,2.986,288.3,17.06,2.239,1.21,1002,0,0,0
"2015-12-19 19:15:00",113,2.927,295.6,21.09,2.508,1.41,1002,0,0,0
"2015-12-19 19:20:00",114,3.58,310.3,10.25,2.786,1.671,1002,0,0,0
"2015-12-19 19:25:00",115,3.804,310.7,9.16,3.076,1.941,1002,0,0,0
"2015-12-19 19:30:00",116,4.514,320,3.782,3.356,2.143,1002,0,0,0
"2015-12-19 19:35:00",117,3.946,309.2,8.93,2.964,1.762,1002,0,0,0
"2015-12-19 19:40:00",118,3.063,291.5,10.19,2.404,1.325,1002,0,0,0
"2015-12-19 19:45:00",119,3.418,304,6.916,2.612,1.442,1002,0,0,0
"2015-12-19 19:50:00",120,3.122,295.8,8.71,2.386,1.261,1002,0,0,0
"2015-12-19 19:55:00",121,2.802,317.7,10.61,2.071,1.078,1002,0,0,0
"2015-12-19 20:00:00",122,2.423,295.9,8.73,1.93,0.689,1002,0,0,0
"2015-12-19 20:05:00",123,2.058,286.4,21.75,1.711,0.616,1002,0,0,0
"2015-12-19 20:10:00",124,2.431,246.1,15.78,1.967,0.99,1002,0,0,0
"2015-12-19 20:15:00",125,2.239,271,10.94,1.682,0.681,1002,0,0,0
"2015-12-19 20:20:00",126,2.01,248.2,5.025,1.767,0.818,1002,0,0,0
"2015-12-19 20:25:00",127,2.058,252.8,5.513,1.788,0.67,1002,0,0,0
"2015-12-19 20:30:00",128,2.42,256.8,9.87,2.01,0.92,1002,0,0,0
"2015-12-19 20:35:00",129,1.514,282.7,10.85,1.212,0.214,1002,0,0,0
"2015-12-19 20:40:00",130,1.452,242.3,16.42,1.791,0.7,1002,0,0,0
"2015-12-19 20:45:00",131,1.5,241.5,21.47,1.014,0.172,1002,0,0,0
"2015-12-19 20:50:00",132,1.327,224.6,21.26,1.455,0.608,1002,0,0,0
"2015-12-19 20:55:00",133,1.818,224.9,6.429,1.802,0.659,1002,0,0,0
"2015-12-19 21:00:00",134,2.519,219.5,2.991,2.092,1.07,1002,0,0,0
"2015-12-19 21:05:00",135,2.028,238.3,20.07,1.538,0.549,1002,0,0,0
"2015-12-19 21:10:00",136,2.042,259.1,12.35,1.775,0.7,1002,0,0,0
"2015-12-19 21:15:00",137,0.789,238.8,18.8,1.103,0.473,1002,0,0,0
"2015-12-19 21:20:00",138,1.754,332.3,54.94,1.434,0.808,1002,0,0,0
"2015-12-19 21:25:00",139,1.169,350.5,27.58,0.941,0.493,1002,0,0,0
"2015-12-19 21:30:00",140,1.171,357.5,43.46,0.812,0.526,1002,0,0,0
"2015-12-19 21:35:00",141,2.562,334.1,5.205,2.071,1.17,1002,0,0,0
"2015-12-19 21:40:00",142,2.66,315.7,6.785,2.18,1.154,1002,0,0,0
"2015-12-19 21:45:00",143,2.215,256.7,47.35,1.956,1.122,1002,0,0,0
"2015-12-19 21:50:00",144,2.079,225.8,11.73,1.783,0.93,1002,0,0,0
"2015-12-19 21:55:00",145,1.022,110.8,37.85,1.049,0.586,1002,0,0,0
"2015-12-19 22:00:00",146,2.122,36.1,8.6,2.084,1.373,1002,0,0,0
"2015-12-19 22:05:00",147,2.156,53.11,10.5,1.788,0.754,1002,0,0,0
"2015-12-19 22:10:00",148,2.079,85.3,15.58,1.892,1.004,1002,0,0,0
"2015-12-19 22:15:00",149,1.762,114.1,39.59,1.775,1.08,1002,0,0,0
"2015-12-19 22:20:00",150,1.747,50.08,42.04,1.601,0.946,1002,0,0,0
"2015-12-19 22:25:00",151,1.487,69.83,25.43,1.297,0.705,1002,0,0,0
"2015-12-19 22:30:00",152,2.071,106.7,15.92,1.916,1.171,1002,0,0,0
"2015-12-19 22:35:00",153,1.61,50.58,27.83,1.383,0.699,1002,0,0,0
"2015-12-19 22:40:00",154,1.73,46.12,13.64,1.684,0.907,1002,0,0,0
"2015-12-19 22:45:00",155,2.148,149.7,40.74,1.97,1.214,1002,0,0,0
"2015-12-19 22:50:00",156,1.895,178.8,14.41,1.687,1.092,1002,0,0,0
"2015-12-19 22:55:00",157,1.615,202.9,23.25,1.556,0.848,1002,0,0,0
"2015-12-19 23:00:00",158,2.266,220.4,14.92,1.706,0.943,1002,0,0,0
"2015-12-19 23:05:00",159,2.783,317.9,11.94,2.519,1.751,1002,0,0,0
"2015-12-19 23:10:00",160,4.434,308.9,17.53,4.058,2.909,1002,0,0,0
"2015-12-19 23:15:00",161,3.903,288.3,12.57,3.399,2.162,1002,0,0,0
"2015-12-19 23:20:00",162,3.671,303.5,12.8,3.252,2.234,1002,0,0,0
"2015-12-19 23:25:00",163,4.447,323.8,16.48,3.73,2.623,1002,0,0,0
"2015-12-19 23:30:00",164,7.108,332,6.887,6.052,4.413,1002,0,0,0
"2015-12-19 23:35:00",165,7.322,341.9,6.196,6.076,4.399,1002,0,0,0
"2015-12-19 23:40:00",166,6.914,349,4.597,5.898,4.205,1002,0,0,0
"2015-12-19 23:45:00",167,6.09,353.1,6.264,5.34,3.938,1002,0,0,0
"2015-12-19 23:50:00",168,4.378,339.4,11.71,3.844,2.743,1002,0,0,0
"2015-12-19 23:55:00",169,2.322,311.2,15.71,1.892,1.208,1002,0,0,0
"2015-12-20 00:00:00",170,1.434,353.4,12.77,1.07,0.499,1002,0,0,0
"2015-12-20 00:05:00",171,1.375,8.62,9.59,0.564,0.314,1002,0,0,0
"2015-12-20 00:10:00",172,1.462,7.086,15.45,0.928,0.35,1002,0,0,0
"2015-12-20 00:15:00",173,2.735,319.7,10.66,2.138,1.232,1002,0,0,0
"2015-12-20 00:20:00",174,2.674,333.4,5.985,2.1,1.186,1002,0,0,0
"2015-12-20 00:25:00",175,3.562,343.4,6.109,2.69,1.672,1002,0,0,0
"2015-12-20 00:30:00",176,3.495,328,19.06,2.828,1.957,1002,0,0,0
"2015-12-20 00:35:00",177,3.324,335.2,10.89,2.5,1.592,1002,0,0,0
"2015-12-20 00:40:00",178,2.586,345,6.575,1.996,1.114,1002,0,0,0
"2015-12-20 00:45:00",179,1.407,2.216,11.86,1.038,0.201,1002,0,0,0
"2015-12-20 00:50:00",180,1.661,213.6,66.99,1.531,1.007,1002,0,0,0
"2015-12-20 00:55:00",181,1.826,144.5,27.26,1.906,1.319,1002,0,0,0
"2015-12-20 01:00:00",182,1.255,196.5,42.26,1.276,0.711,1002,0,0,0
"2015-12-20 01:05:00",183,1.082,211,23.61,1.295,0.89,1002,0,0,0
"2015-12-20 01:10:00",184,3.62,192.2,13.81,3.41,2.133,1002,0,0,0
"2015-12-20 01:15:00",185,2.506,175.6,21.62,2.362,1.623,1002,0,0,0
"2015-12-20 01:20:00",186,1.316,103.5,27.25,1.307,0.878,1002,0,0,0
"2015-12-20 01:25:00",187,0.693,18.27,74.5,0.62,0.316,1002,0,0,0
"2015-12-20 01:30:00",188,2.852,199.2,8.23,2.426,1.426,1002,0,0,0
"2015-12-20 01:35:00",189,2.215,124.3,21.78,1.927,1.1,1002,0,0,0
"2015-12-20 01:40:00",190,1.895,101.4,25.58,1.447,0.804,1002,0,0,0
"2015-12-20 01:45:00",191,2.367,176.6,10.51,2.234,1.347,1002,0,0,0
"2015-12-20 01:50:00",192,2.682,207.5,8.91,2.364,1.367,1002,0,0,0
"2015-12-20 01:55:00",193,0.727,205.4,8.7,0.953,0.421,1002,0,0,0
"2015-12-20 02:00:00",194,1.133,217.2,11.93,1.754,0.878,1002,0,0,0
"2015-12-20 02:05:00",195,2.348,223.7,6.171,2.354,1.125,1002,0,0,0
"2015-12-20 02:10:00",196,3.287,219.3,12.42,2.527,1.469,1002,0,0,0
"2015-12-20 02:15:00",197,4.428,230,7.458,3.258,2.05,1002,0,0,0
"2015-12-20 02:20:00",198,3.412,221.7,2.351,2.42,1.317,1002,0,0,0
"2015-12-20 02:25:00",199,3.93,225.6,6.686,2.748,1.65,1002,0,0,0
"2015-12-20 02:30:00",200,3.77,226.8,4.404,2.892,1.61,1002,0,0,0
"2015-12-20 02:35:00",201,3.223,224,3.997,2.308,1.249,1002,0,0,0
"2015-12-20 02:40:00",202,3.039,216.3,6.044,2.204,1.226,1002,0,0,0
"2015-12-20 02:45:00",203,2.522,241.4,86.3,1.981,1.109,1002,0,0,0
"2015-12-20 02:50:00",204,3.663,80.6,9.48,3.044,1.474,1002,0,0,0
"2015-12-20 02:55:00",205,3.13,74.79,10.23,2.796,1.174,1002,0,0,0
"2015-12-20 03:00:00",206,2.084,111.7,73.06,1.97,1.216,1002,0,0,0
"2015-12-20 03:05:00",207,1.825,54.01,89.5,1.801,1.147,1002,0,0,0
"2015-12-20 03:10:00",208,1.796,286,83.2,1.964,1.387,1002,0,0,0
"2015-12-20 03:15:00",209,2.82,237.7,16.35,2.532,1.407,1002,0,0,0
"2015-12-20 03:20:00",210,3.13,258.9,15.15,2.684,1.469,1002,0,0,0
"2015-12-20 03:25:00",211,3.54,258.3,8.98,2.802,1.359,1002,0,0,0
"2015-12-20 03:30:00",212,3.514,261.9,6.236,2.692,1.279,1002,0,0,0
"2015-12-20 03:35:00",213,3.618,270.2,8.15,2.594,1.277,1002,0,0,0
"2015-12-20 03:40:00",214,3.516,292,7.608,2.599,1.386,1002,0,0,0
"2015-12-20 03:45:00",215,3.46,296,9.01,2.762,1.535,1002,0,0,0
"2015-12-20 03:50:00",216,2.682,303.4,11.66,2.514,1.378,1002,0,0,0
"2015-12-20 03:55:00",217,1.975,325.7,9.65,1.898,1.112,1002,0,0,0
"2015-12-20 04:00:00",218,1.727,339.8,24.04,1.498,0.768,1002,0,0,0
"2015-12-20 04:05:00",219,1.446,342.2,59.2,1.356,0.772,1002,0,0,0
"2015-12-20 04:10:00",220,1.946,59.93,33.61,1.588,0.741,1002,0,0,0
"2015-12-20 04:15:00",221,1.365,76.63,28.56,0.901,0.344,1002,0,0,0
"2015-12-20 04:20:00",222,1.458,92.4,16.64,1.018,0.617,1002,0,0,0
"2015-12-20 04:25:00",223,2.402,110.1,11.48,2.204,1.274,1002,0,0,0
"2015-12-20 04:30:00",224,1.457,195.6,41.5,1.399,0.965,1002,0,0,0
"2015-12-20 04:35:00",225,0.838,216.9,18.04,0.928,0.269,1002,0,0,0
"2015-12-20 04:40:00",226,1.022,221.8,19.21,1.028,0.524,1002,0,0,0
"2015-12-20 04:45:00",227,1.735,284.7,9.29,1.58,0.534,1002,0,0,0
"2015-12-20 04:50:00",228,2.047,285.5,21.14,1.919,0.759,1002,0,0,0
"2015-12-20 04:55:00",229,2.132,308.1,5.594,1.804,0.572,1002,0,0,0
"2015-12-20 05:00:00",230,2.186,276.8,22.21,1.911,0.845,1002,0,0,0
"2015-12-20 05:05:00",231,2.855,274.6,8.3,2.191,0.907,1002,0,0,0
"2015-12-20 05:10:00",232,2.828,278.5,3.529,2.252,0.593,1002,0,0,0
"2015-12-20 05:15:00",233,2.706,268.8,2.963,1.914,0.736,1002,0,0,0
"2015-12-20 05:20:00",234,2.732,263.8,4.874,1.807,0.572,1002,0,0,0
"2015-12-20 05:25:00",235,1.98,250.3,8.73,1.346,0.82,1002,0,0,0
"2015-12-20 05:30:00",236,0.697,85.8,74,1.056,0.68,1002,0,0,0
"2015-12-20 05:35:00",237,0.406,73.43,59.13,0.605,0.437,1002,0,0,0
"2015-12-20 05:40:00",238,0.914,289.3,22.98,1.098,0.489,1002,0,0,0
"2015-12-20 05:45:00",239,1.314,1.461,15.35,1.14,0.433,1002,0,0,0
"2015-12-20 05:50:00",240,1.927,33.85,11.54,1.22,0.243,1002,0,0,0
"2015-12-20 05:55:00",241,2.434,33.23,7.547,2.092,0.878,1002,0,0,0
"2015-12-20 06:00:00",242,2.047,22.74,14.98,1.652,0.767,1002,0,0,0
"2015-12-20 06:05:00",243,0.954,0.824,37.11,0.841,0.757,1002,0,0,0
"2015-12-20 06:10:00",244,1.032,267.7,32.31,1.308,0.629,1002,0,0,0
"2015-12-20 06:15:00",245,1.187,227.8,21.72,1.671,1.027,1002,0,0,0
"2015-12-20 06:20:00",246,2.186,189.2,6.992,2.196,1.191,1002,0,0,0
"2015-12-20 06:25:00",247,2.423,206.2,7.326,2.33,1.303,1002,0,0,0
"2015-12-20 06:30:00",248,2.274,214.2,6.405,1.626,0.557,1002,0,0,0
"2015-12-20 06:35:00",249,2.007,242.5,22.63,1.594,0.707,1002,0,0,0
"2015-12-20 06:40:00",250,1.972,250.2,10.67,1.463,0.487,1002,0,0,0
"2015-12-20 06:45:00",251,1.818,288.1,9,1.324,0.267,1002,0,0,0
"2015-12-20 06:50:00",252,2.039,295.4,3.914,1.61,0.35,1002,0,0,0
"2015-12-20 06:55:00",253,2.114,289.7,7.088,2.234,0.821,1002,0,0,0
"2015-12-20 07:00:00",254,2.372,273.2,7.794,1.583,0.506,1002,0,0,0
"2015-12-20 07:05:00",255,2.583,272,4.582,1.623,0.616,1002,0,0,0
"2015-12-20 07:10:00",256,2.575,270.9,5.361,1.492,0.362,1002,0,0,0
"2015-12-20 07:15:00",257,1.879,260.2,2.028,0.958,0.012,1002,0,0,0
"2015-12-20 07:20:00",258,2.018,256.6,2.465,0.953,0.101,1002,0,0,0
"2015-12-20 07:25:00",259,1.988,270.3,10.53,1.359,0.463,1002,0,0,0
"2015-12-20 07:30:00",260,1.626,289.7,5.454,1.1,0.125,1002,0,0,0
"2015-12-20 07:35:00",261,1.892,285.5,7.743,1.1,0.202,1002,0,0,0
"2015-12-20 07:40:00",262,2.538,280.5,4.411,1.732,0.777,1002,0,0,0
"2015-12-20 07:45:00",263,3.234,281.9,3.116,2.428,1.394,1002,0,0,0
"2015-12-20 07:50:00",264,2.7,288.4,3.836,1.93,1.135,1002,0,0,0
"2015-12-20 07:55:00",265,2.658,295.3,3.737,1.97,1.194,1002,0,0,0
"2015-12-20 08:00:00",266,2.794,296.7,2.936,2.055,1.287,1002,0,0,0
"2015-12-20 08:05:00",267,1.626,306.5,4.277,1.154,0.658,1002,0,0,0
"2015-12-20 08:10:00",268,1.252,295.3,5.474,0.889,0.344,1002,0,0,0
"2015-12-20 08:15:00",269,1.287,316.6,7.13,0.811,0.516,1002,0,0,0
"2015-12-20 08:20:00",270,1.036,306.9,8.39,0.539,0.285,1002,0,0,0
"2015-12-20 08:25:00",271,1.076,271.2,16.67,0.982,0.729,1002,0,0,0
"2015-12-20 08:30:00",272,1.204,277.3,15.51,1.09,0.759,1002,0,0,0
"2015-12-20 08:35:00",273,1.839,318,12.96,1.743,1.315,1002,0,0,0
"2015-12-20 08:40:00",274,2.106,325.9,6.197,2.004,1.594,1002,0,0,0
"2015-12-20 08:45:00",275,2.004,329.5,6.351,1.831,1.493,1002,0,0,0
"2015-12-20 08:50:00",276,1.802,339.3,7.925,1.575,1.351,1002,0,0,0
"2015-12-20 08:55:00",277,1.719,334.6,7.28,1.596,1.327,1002,0,0,0
"2015-12-20 09:00:00",278,1.9,322.9,7.308,1.783,1.482,1002,0,0,0
"2015-12-20 09:05:00",279,2.402,326.7,7.754,2.276,1.807,1002,0,0,0
"2015-12-20 09:10:00",280,4.159,329.4,6.773,3.77,2.877,1002,0,0,0
"2015-12-20 09:15:00",281,3.778,339.1,4.521,3.359,2.599,1002,0,0,0
"2015-12-20 09:20:00",282,4.148,333.3,7.31,3.722,2.863,1002,0,0,0
"2015-12-20 09:25:00",283,4.172,333.7,4.613,3.724,2.802,1002,0,0,0
"2015-12-20 09:30:00",284,4.148,334.9,5.348,3.687,2.906,1002,0,0,0
"2015-12-20 09:35:00",285,4.535,333.9,6.103,4.119,3.117,1002,0,0,0
"2015-12-20 09:40:00",286,4.116,332.2,5.312,3.812,2.967,1002,0,0,0
"2015-12-20 09:45:00",287,3.871,333.4,4.026,3.487,2.722,1002,0,0,0
"2015-12-20 09:50:00",288,3.69,335.2,6.872,3.527,2.751,1002,0,0,0
"2015-12-20 09:55:00",289,3.65,347.2,5.907,3.316,2.613,1002,0,0,0
"2015-12-20 10:00:00",290,3.948,356.7,9.91,3.594,2.834,1002,0,0,0
"2015-12-20 10:05:00",291,3.964,0.031,2.88,3.567,2.815,1002,0,0,0
"2015-12-20 10:10:00",292,3.815,3.905,3.511,3.463,2.773,1002,0,0,0
"2015-12-20 10:15:00",293,3.426,3.656,3.515,3.148,2.586,1002,0,0,0
"2015-12-20 10:20:00",294,3.274,3.748,4.207,3.023,2.511,1002,0,0,0
"2015-12-20 10:25:00",295,2.98,4.699,11.08,2.818,2.351,1002,0,0,0
"2015-12-20 10:30:00",296,2.866,1.525,3.262,2.762,2.322,1002,0,0,0
"2015-12-20 10:35:00",297,2.615,3.436,4.961,2.567,2.138,1002,0,0,0
"2015-12-20 10:40:00",298,3.199,4.244,5.2,3.063,2.509,1002,0,0,0
"2015-12-20 10:45:00",299,3.306,2.114,3.214,3.114,2.573,1002,0,0,0
"2015-12-20 10:50:00",300,3.836,4.205,10.06,3.527,2.887,1002,0,0,0
"2015-12-20 10:55:00",301,4.028,4.769,3.75,3.724,3.018,1002,0,0,0
"2015-12-20 11:00:00",302,3.37,6.914,5.135,3.175,2.578,1002,0,0,0
"2015-12-20 11:05:00",303,3.06,12.96,5.034,2.868,2.319,1002,0,0,0
"2015-12-20 11:10:00",304,3.476,8.68,5.055,3.199,2.559,1002,0,0,0
"2015-12-20 11:15:00",305,4.132,13.19,4.378,3.684,2.871,1002,0,0,0
"2015-12-20 11:20:00",306,3.78,19.55,4.494,3.391,2.631,1002,0,0,0
"2015-12-20 11:25:00",307,3.972,16.72,3.252,3.57,2.735,1002,0,0,0
"2015-12-20 11:30:00",308,2.908,23.77,7.028,2.687,2.157,1002,0,0,0
"2015-12-20 11:35:00",309,3.202,9.48,8.81,2.986,2.407,1002,0,0,0
