"datetime","ws_6m","wd_6m","wd_sd_6m","ws_2m","ws_15cm","deployment","ws_1m"
"2016-03-24 18:00:00","3.7919999999999998","132.09999999999999","9.1799999999999997","3.3149999999999999","2.4510000000000001","1002","\N"
"2016-03-23 06:00:00","8.3300000000000001","345.30000000000001","8.2400000000000002","7.6689999999999996","5.782","1003","\N"
"2016-03-24 18:00:00","1.6499999999999999","219.59999999999999","4.5579999999999998","1.2270000000000001","0.72299999999999998","1003","\N"
"2016-03-17 03:00:00","3.069","307.60000000000002","13.43","2.2000000000000002","1.1890000000000001","1002","\N"
"2016-05-03 18:00:00","4.1600000000000001","137.19999999999999","5.3310000000000004","3.722","2.5510000000000002","1001","3.4820000000000002"
"2016-05-03 18:00:00","2.4689999999999999","168.69999999999999","22.600000000000001","2.266","1.629","1002","2.1230000000000002"
"2016-03-17 13:00:00","2.6989999999999998","83","6.4550000000000001","2.677","1.573","1002","\N"
"2016-03-24 19:00:00","3.48","92.299999999999997","6.702","2.621","1.397","1001","\N"
"2016-03-24 19:00:00","3.1480000000000001","134.69999999999999","16.129999999999999","2.5710000000000002","1.6919999999999999","1002","\N"
"2016-03-24 19:00:00","1.849","122.3","8.5399999999999991","1.613","0.66400000000000003","1003","\N"
"2016-03-09 08:00:00","3.351","143.69999999999999","8.1500000000000004","3.2189999999999999","2.496","1003","\N"
"2016-05-03 19:00:00","3.637","133.19999999999999","4.6630000000000003","2.8799999999999999","1.835","1001","2.5249999999999999"
"2016-05-03 19:00:00","2.4670000000000001","177.19999999999999","4.8600000000000003","1.8100000000000001","0.86699999999999999","1002","1.611"
"2016-03-24 20:00:00","2.7839999999999998","59.399999999999999","34.619999999999997","2.1200000000000001","1.2130000000000001","1001","\N"
"2016-03-24 20:00:00","3.4129999999999998","118.8","12.699999999999999","2.8820000000000001","1.8240000000000001","1002","\N"
"2016-03-24 20:00:00","2.0019999999999998","80.5","7.9640000000000004","1.3740000000000001","0.57899999999999996","1003","\N"
"2016-03-22 13:00:00","3.1739999999999999","110.09999999999999","52.009999999999998","2.976","2.0960000000000001","1001","\N"
"2016-05-03 20:00:00","3.266","87.900000000000006","8.4100000000000001","2.5419999999999998","1.478","1001","2.2040000000000002"
"2016-05-03 20:00:00","2.4119999999999999","204.59999999999999","19.039999999999999","1.6120000000000001","0.50700000000000001","1002","1.3500000000000001"
"2016-03-24 21:00:00","2.9079999999999999","317.39999999999998","27.829999999999998","2.085","1.167","1001","\N"
"2016-03-24 21:00:00","2.5800000000000001","95.700000000000003","30.239999999999998","2.2599999999999998","1.486","1002","\N"
"2016-03-24 21:00:00","3.1659999999999999","86.299999999999997","11.57","2.3759999999999999","1.232","1003","\N"
"2016-03-09 09:00:00","2.4119999999999999","215","11.02","2.3319999999999999","1.8720000000000001","1003","\N"
"2016-03-24 22:00:00","2.206","307","14.609999999999999","1.4430000000000001","0.50800000000000001","1001","\N"
"2016-03-24 22:00:00","4.5570000000000004","348.80000000000001","5.9669999999999996","3.7530000000000001","2.476","1002","\N"
"2016-05-03 21:00:00","2.786","63.539999999999999","24.010000000000002","1.9770000000000001","1.1850000000000001","1001","1.6839999999999999"
"2016-03-24 22:00:00","2.9340000000000002","132.30000000000001","13.640000000000001","2.3010000000000002","1.506","1003","\N"
"2016-05-03 21:00:00","2.589","141.40000000000001","11.449999999999999","1.8440000000000001","0.85999999999999999","1002","1.522"
"2016-03-09 10:00:00","2.4380000000000002","36.420000000000002","40.210000000000001","2.2610000000000001","1.6399999999999999","1002","\N"
"2016-03-24 23:00:00","2.0219999999999998","316.69999999999999","27.989999999999998","1.6419999999999999","0.622","1002","\N"
"2016-03-24 23:00:00","3.3239999999999998","121.09999999999999","5.6879999999999997","2.6440000000000001","1.792","1003","\N"
"2016-05-03 22:00:00","2.6379999999999999","287.30000000000001","13.109999999999999","1.946","1.137","1001","1.663"
"2016-05-03 22:00:00","2.3199999999999998","160.90000000000001","22.579999999999998","1.7490000000000001","0.76000000000000001","1002","1.506"
"2016-03-24 23:00:00","1.7470000000000001","317.39999999999998","34.57","1.4370000000000001","0.67100000000000004","1001","\N"
"2016-03-23 07:00:00","2.714","345.5","11.960000000000001","2.0600000000000001","1.2130000000000001","1001","\N"
"2016-03-17 00:00:00","1.393","328.80000000000001","19.239999999999998","0.73199999999999998","0.11","1002","\N"
"2016-03-23 15:00:00","4.8049999999999997","305.60000000000002","20.850000000000001","4.3090000000000002","2.8010000000000002","1001","\N"
"2016-03-23 07:00:00","6.1799999999999997","341.19999999999999","5.4329999999999998","5.6059999999999999","4.0949999999999998","1003","\N"
"2016-03-25 00:00:00","2.8599999999999999","328.60000000000002","10.48","2.0099999999999998","1.0389999999999999","1001","\N"
"2016-03-25 00:00:00","2.3650000000000002","196.90000000000001","17.260000000000002","1.6899999999999999","0.745","1002","\N"
"2016-05-03 23:00:00","2.6669999999999998","315.69999999999999","9.6099999999999994","1.746","0.77600000000000002","1001","1.395"
"2016-03-22 14:00:00","4.343","149.59999999999999","37.329999999999998","4.1210000000000004","2.8719999999999999","1001","\N"
"2016-03-25 00:00:00","2.7930000000000001","122.3","8.1400000000000006","2.1850000000000001","1.3420000000000001","1003","\N"
"2016-05-03 23:00:00","3.7370000000000001","313.30000000000001","15.609999999999999","2.9390000000000001","1.73","1002","2.5459999999999998"
"2016-03-22 14:00:00","3.4950000000000001","73.739999999999995","7.117","3.3580000000000001","1.8109999999999999","1002","\N"
"2016-03-23 23:00:00","4.2809999999999997","357.39999999999998","4.6130000000000004","3.617","2.3999999999999999","1002","\N"
"2016-03-14 07:00:00","3.3769999999999998","289.10000000000002","11.19","2.6040000000000001","1.647","1001","\N"
"2016-03-23 14:00:00","4.1020000000000003","340.30000000000001","10.84","3.871","3.004","1002","\N"
"2016-03-22 14:00:00","2.375","297.80000000000001","15.27","2.298","1.956","1003","\N"
"2016-03-23 22:00:00","2.5600000000000001","139.90000000000001","16.91","2.2149999999999999","1.5740000000000001","1003","\N"
"2016-03-24 06:00:00","2.0110000000000001","132.5","47.969999999999999","1.7","0.96499999999999997","1003","\N"
"2016-03-17 15:00:00","2.9430000000000001","264.89999999999998","5.25","2.855","2.4660000000000002","1003","\N"
"2016-03-17 23:00:00","5.2450000000000001","285.39999999999998","7.9050000000000002","4.7649999999999997","3.6080000000000001","1003","\N"
"2016-03-09 10:00:00","2.734","279.69999999999999","26.859999999999999","2.5259999999999998","1.7889999999999999","1001","\N"
"2016-03-17 06:00:00","2.9409999999999998","124.40000000000001","4.3879999999999999","2.395","1.6359999999999999","1003","\N"
"2016-03-23 16:00:00","4.4489999999999998","294.19999999999999","11.43","3.839","2.4409999999999998","1001","\N"
"2016-03-09 11:00:00","2.4430000000000001","59.090000000000003","7.343","2.3479999999999999","1.4550000000000001","1002","\N"
"2016-03-10 11:00:00","2.875","332.89999999999998","45.439999999999998","2.7050000000000001","1.9179999999999999","1001","\N"
"2016-01-25 10:00:00","4.9349999999999996","357.80000000000001","7.0460000000000003","4.2880000000000003","3.1930000000000001","1002","\N"
"2016-01-25 11:00:00","3.7280000000000002","6.758","7.298","3.044","2.4209999999999998","1002","\N"
"2016-01-25 12:00:00","2.8719999999999999","52.869999999999997","9.2200000000000006","2.4449999999999998","1.4630000000000001","1002","\N"
"2016-03-25 01:00:00","1.4099999999999999","296","28.969999999999999","1.0880000000000001","0.29899999999999999","1001","\N"
"2016-03-18 00:00:00","5.1890000000000001","317.39999999999998","4.4539999999999997","4.2720000000000002","2.7799999999999998","1002","\N"
"2016-03-23 08:00:00","10.09","355.60000000000002","8.4800000000000004","8.8300000000000001","6.2050000000000001","1002","\N"
"2016-01-25 13:00:00","3.2320000000000002","43.810000000000002","8.8200000000000003","2.8479999999999999","2.0070000000000001","1002","\N"
"2016-01-25 14:00:00","4.0800000000000001","35","10.539999999999999","3.456","2.4940000000000002","1002","\N"
"2016-01-25 15:00:00","3.4319999999999999","33.5","10.279999999999999","2.8479999999999999","1.9850000000000001","1002","\N"
"2016-01-25 16:00:00","2.597","55.359999999999999","11.44","2.149","1.3080000000000001","1002","\N"
"2016-01-25 17:00:00","5.0540000000000003","34.210000000000001","6.1779999999999999","4.0899999999999999","2.6059999999999999","1002","\N"
"2016-01-25 18:00:00","5.9130000000000003","19.59","5.4279999999999999","4.8570000000000002","3.2320000000000002","1002","\N"
"2016-03-17 16:00:00","3.758","103","3.6429999999999998","2.8999999999999999","2.1139999999999999","1002","\N"
"2016-03-25 01:00:00","1.6499999999999999","250.59999999999999","25.440000000000001","1.476","0.60199999999999998","1002","\N"
"2016-03-18 00:00:00","3.3839999999999999","330.39999999999998","8.0600000000000005","2.98","2.0390000000000001","1003","\N"
"2016-05-04 00:00:00","3.5899999999999999","300.39999999999998","6.4790000000000001","2.2610000000000001","1.321","1001","1.9039999999999999"
"2016-03-14 08:00:00","3.387","295.10000000000002","9.8599999999999994","2.948","1.9339999999999999","1001","\N"
"2016-03-17 16:00:00","2.7679999999999998","264.19999999999999","5.3620000000000001","2.6669999999999998","2.2879999999999998","1003","\N"
"2016-03-25 01:00:00","2.46","102.7","10.890000000000001","1.843","1.1419999999999999","1003","\N"
"2016-05-04 00:00:00","5.8769999999999998","342","4.0140000000000002","4.6630000000000003","3.1669999999999998","1002","4.1749999999999998"
"2016-03-22 15:00:00","3.4670000000000001","41.770000000000003","40.890000000000001","3.2149999999999999","2.2440000000000002","1001","\N"
"2016-03-22 15:00:00","3.3980000000000001","78.129999999999995","7.2080000000000002","3.218","1.97","1002","\N"
"2016-03-24 00:00:00","3.5899999999999999","339.19999999999999","11.19","3.0630000000000002","1.9710000000000001","1002","\N"
"2016-03-24 08:00:00","5.2430000000000003","344.80000000000001","6.5880000000000001","4.5759999999999996","3.2730000000000001","1002","\N"
"2016-03-22 15:00:00","8.5099999999999998","262.10000000000002","7.399","7.9029999999999996","6.2409999999999997","1003","\N"
"2016-03-17 01:00:00","3.4510000000000001","319.69999999999999","5.8860000000000001","2.3460000000000001","1.3300000000000001","1001","\N"
"2016-03-25 02:00:00","2.1739999999999999","263.5","11.48","1.6299999999999999","0.47699999999999998","1002","\N"
"2016-03-25 02:00:00","1.7130000000000001","58.810000000000002","13.08","1.248","0.70499999999999996","1003","\N"
"2016-03-23 09:00:00","7.2560000000000002","325.30000000000001","10.56","6.476","4.0039999999999996","1001","\N"
"2016-05-04 01:00:00","3.4700000000000002","307.5","5.7160000000000002","2.1000000000000001","1.1699999999999999","1001","1.7370000000000001"
"2016-01-18 16:00:00","1.7569999999999999","84.900000000000006","14.970000000000001","1.627","1.095","1002","\N"
"2016-03-25 02:00:00","1.2070000000000001","278.39999999999998","31.93","1.216","0.28399999999999997","1001","\N"
"2016-03-22 16:00:00","4.0750000000000002","338.10000000000002","16.379999999999999","3.7400000000000002","2.5089999999999999","1001","\N"
"2016-03-23 17:00:00","4.8730000000000002","296.60000000000002","9.8300000000000001","4.0979999999999999","2.5659999999999998","1001","\N"
"2016-03-23 09:00:00","6.9379999999999997","349.80000000000001","8.8200000000000003","6.5359999999999996","5.1509999999999998","1003","\N"
"2016-03-17 01:00:00","3.5600000000000001","328.10000000000002","6.6449999999999996","2.605","1.3959999999999999","1002","\N"
"2016-03-22 16:00:00","3.819","100.2","9.0500000000000007","3.4369999999999998","2.403","1002","\N"
"2016-03-25 03:00:00","1.7370000000000001","305.10000000000002","19.899999999999999","1.28","0.37","1001","\N"
"2016-03-23 06:00:00","8.5299999999999994","359.10000000000002","6.0800000000000001","7.399","5.1630000000000003","1002","\N"
"2016-03-25 03:00:00","1.6140000000000001","243.69999999999999","10.34","1.329","0.52300000000000002","1002","\N"
"2016-01-18 17:00:00","1.4770000000000001","104.09999999999999","14.619999999999999","1.27","0.77500000000000002","1002","\N"
"2016-03-25 03:00:00","2.544","108.09999999999999","13.199999999999999","1.9299999999999999","1.03","1003","\N"
"2016-03-17 02:00:00","3.3639999999999999","300.89999999999998","5.2889999999999997","2.0790000000000002","1.109","1001","\N"
"2016-03-23 10:00:00","4.9379999999999997","335.89999999999998","12.609999999999999","4.7080000000000002","3.5710000000000002","1003","\N"
"2016-05-04 02:00:00","2.9750000000000001","315.5","9.3599999999999994","1.821","0.86199999999999999","1001","1.49"
"2016-03-22 17:00:00","2.6160000000000001","118","25.239999999999998","2.4420000000000002","1.837","1002","\N"
"2016-05-04 02:00:00","4.9539999999999997","323.80000000000001","4.6829999999999998","3.9580000000000002","2.6579999999999999","1002","3.4079999999999999"
"2016-03-22 17:00:00","10.470000000000001","251.30000000000001","4.0199999999999996","9.6400000000000006","7.5499999999999998","1003","\N"
"2016-03-17 02:00:00","4.2130000000000001","324.60000000000002","6.1520000000000001","3.2759999999999998","2.141","1002","\N"
"2016-03-25 04:00:00","2.8330000000000002","329.39999999999998","7.9619999999999997","1.804","0.879","1001","\N"
"2016-03-25 04:00:00","1.214","266.89999999999998","18.059999999999999","0.69299999999999995","0.16400000000000001","1002","\N"
"2016-03-25 04:00:00","1.7789999999999999","162","15.07","1.4990000000000001","0.873","1003","\N"
"2016-03-23 11:00:00","5.0259999999999998","334.19999999999999","21.539999999999999","4.6150000000000002","3.0680000000000001","1001","\N"
"2016-03-23 11:00:00","5.7910000000000004","352.69999999999999","7.0780000000000003","5.1920000000000002","3.895","1002","\N"
"2016-05-04 03:00:00","2.6789999999999998","301.30000000000001","7.1210000000000004","1.6759999999999999","0.83399999999999996","1001","1.371"
"2016-03-25 05:00:00","1.7170000000000001","336.5","23.32","1.363","0.56799999999999995","1002","\N"
"2016-05-04 03:00:00","4.1200000000000001","318.60000000000002","9.0600000000000005","3.399","2.226","1002","3.0009999999999999"
"2016-03-25 05:00:00","2.6549999999999998","133.80000000000001","5.0590000000000002","1.8600000000000001","1.1539999999999999","1003","\N"
"2016-04-13 10:00:00","2.9689999999999999","25.27","28.260000000000002","2.8540000000000001","2.0990000000000002","1001","2.702"
"2016-03-25 05:00:00","2.359","348.30000000000001","6.9370000000000003","1.659","0.63700000000000001","1001","\N"
"2016-04-13 10:00:00","2.7709999999999999","41.549999999999997","7.4240000000000004","2.7170000000000001","1.8839999999999999","1002","2.6800000000000002"
"2016-03-23 12:00:00","4.8109999999999999","315.60000000000002","19.699999999999999","4.3570000000000002","2.8980000000000001","1001","\N"
"2016-03-23 12:00:00","4.1920000000000002","352.5","11","3.9260000000000002","3.1110000000000002","1002","\N"
"2016-03-23 20:00:00","3.04","321.60000000000002","7.2249999999999996","2.052","0.92300000000000004","1001","\N"
"2016-03-23 12:00:00","3.871","275.69999999999999","13.17","3.778","3.1560000000000001","1003","\N"
"2016-03-23 20:00:00","3.0720000000000001","315.39999999999998","7.8310000000000004","2.1779999999999999","1.24","1003","\N"
"2016-05-04 04:00:00","1.514","289.19999999999999","29.379999999999999","1.1759999999999999","0.58099999999999996","1002","1.0349999999999999"
"2016-03-25 06:00:00","3.0739999999999998","285.19999999999999","20.34","1.9830000000000001","1.123","1001","\N"
"2016-04-13 11:00:00","4.3490000000000002","130.69999999999999","9.6500000000000004","4.1580000000000004","2.8969999999999998","1001","3.7719999999999998"
"2016-03-25 06:00:00","1.3979999999999999","277.80000000000001","43.719999999999999","1.3720000000000001","0.55500000000000005","1002","\N"
"2016-04-13 11:00:00","3.4359999999999999","79.969999999999999","5.1710000000000003","3.3490000000000002","1.855","1002","3.1309999999999998"
"2016-05-04 04:00:00","2.9500000000000002","320.19999999999999","4.8120000000000003","1.8779999999999999","0.95299999999999996","1001","1.5389999999999999"
"2016-03-25 06:00:00","2.262","127.5","25.760000000000002","1.6950000000000001","1.107","1003","\N"
"2016-05-04 05:00:00","3.0129999999999999","293","7.0789999999999997","2.0600000000000001","1.1779999999999999","1001","1.706"
"2016-03-25 07:00:00","2.573","310.80000000000001","19.800000000000001","1.9830000000000001","1.248","1001","\N"
"2016-03-25 07:00:00","1.9830000000000001","193.09999999999999","11.4","1.4530000000000001","0.72599999999999998","1002","\N"
"2016-03-25 07:00:00","1.653","101.59999999999999","24.780000000000001","1.367","1.0720000000000001","1003","\N"
"2016-03-10 12:00:00","1.8049999999999999","258.5","8.7699999999999996","1.7789999999999999","1.5149999999999999","1003","\N"
"2016-03-25 08:00:00","0.95999999999999996","233.19999999999999","37.189999999999998","0.89800000000000002","0.67700000000000005","1002","\N"
"2016-03-25 08:00:00","2.411","124.59999999999999","11.99","2.3610000000000002","1.772","1003","\N"
"2016-02-12 08:00:00","2.5819999999999999","328.69999999999999","5.1630000000000003","2.0750000000000002","1.304","1001","\N"
"2016-03-25 08:00:00","2.0219999999999998","333.39999999999998","33.75","1.8500000000000001","1.2869999999999999","1001","\N"
"2016-03-25 09:00:00","2.044","318.39999999999998","40.969999999999999","1.893","1.3380000000000001","1001","\N"
"2016-03-25 09:00:00","2.6640000000000001","345.30000000000001","10.26","2.524","1.99","1002","\N"
"2016-05-04 07:00:00","2.524","346.10000000000002","11.85","2.3410000000000002","1.6479999999999999","1001","2.1920000000000002"
"2016-03-25 09:00:00","2.8999999999999999","173.80000000000001","20.600000000000001","2.8250000000000002","2.347","1003","\N"
"2016-05-04 07:00:00","4.5289999999999999","329.69999999999999","6.4649999999999999","3.7629999999999999","2.681","1002","3.4009999999999998"
"2016-03-18 04:00:00","1.9930000000000001","358.60000000000002","19.760000000000002","1.337","0.40899999999999997","1001","\N"
"2016-03-18 07:00:00","1.163","284.60000000000002","12.01","0.753","0.27500000000000002","1001","\N"
"2016-03-18 08:00:00","1.5680000000000001","307.89999999999998","11.57","1.514","1.089","1001","\N"
"2016-03-18 09:00:00","2.411","310.39999999999998","18.449999999999999","2.238","1.542","1001","\N"
"2016-03-18 10:00:00","3.0099999999999998","18.629999999999999","28.829999999999998","2.8650000000000002","2.0649999999999999","1001","\N"
"2016-03-18 11:00:00","3.863","135.30000000000001","7.21","3.7210000000000001","2.653","1001","\N"
"2016-03-18 12:00:00","4.5529999999999999","133.59999999999999","7.0430000000000001","4.3630000000000004","3.0529999999999999","1001","\N"
"2016-03-18 13:00:00","4.1849999999999996","140.59999999999999","6.7949999999999999","4.0350000000000001","3.0009999999999999","1001","\N"
"2016-03-18 14:00:00","4.3789999999999996","134.30000000000001","6.7279999999999998","4.1920000000000002","2.9740000000000002","1001","\N"
"2016-03-18 15:00:00","4.4340000000000002","128.5","6.5890000000000004","4.2089999999999996","2.7160000000000002","1001","\N"
"2016-03-18 16:00:00","4.5510000000000002","133.80000000000001","5.335","4.2990000000000004","2.9609999999999999","1001","\N"
"2016-03-18 17:00:00","3.859","115.8","7.7489999999999997","3.5680000000000001","2.0190000000000001","1001","\N"
"2016-03-18 18:00:00","2.0990000000000002","64.379999999999995","23.91","1.8049999999999999","1.1180000000000001","1001","\N"
"2016-03-18 19:00:00","1.111","357.60000000000002","10.199999999999999","1.373","0.372","1001","\N"
"2016-03-18 20:00:00","2.3260000000000001","5.7699999999999996","5.5469999999999997","1.762","0.69199999999999995","1001","\N"
"2016-03-18 21:00:00","3.2589999999999999","327.60000000000002","5.024","2.3570000000000002","1.331","1001","\N"
"2016-03-18 22:00:00","2.246","350.5","24.52","1.665","0.624","1001","\N"
"2016-03-19 00:00:00","2.0059999999999998","293.10000000000002","17.379999999999999","1.4890000000000001","0.64200000000000002","1001","\N"
"2016-03-19 01:00:00","1.762","312.5","34.700000000000003","1.5309999999999999","0.66300000000000003","1001","\N"
"2016-03-19 02:00:00","1.6319999999999999","308.39999999999998","15.720000000000001","1.161","0.35199999999999998","1001","\N"
"2016-03-19 03:00:00","1.615","3.2069999999999999","19.850000000000001","1.292","0.54300000000000004","1001","\N"
"2016-03-19 04:00:00","1.9470000000000001","294.89999999999998","15.08","1.4690000000000001","0.68200000000000005","1001","\N"
"2016-03-19 05:00:00","1.9650000000000001","330.10000000000002","11.550000000000001","1.4550000000000001","0.63100000000000001","1001","\N"
"2016-03-19 06:00:00","1.9339999999999999","301.30000000000001","9.7400000000000002","1.347","0.55800000000000005","1001","\N"
"2016-03-19 07:00:00","1.7290000000000001","311.10000000000002","9.8399999999999999","1.3140000000000001","0.73299999999999998","1001","\N"
"2016-03-19 08:00:00","1.5389999999999999","314.39999999999998","31.219999999999999","1.488","1.0600000000000001","1001","\N"
"2016-03-19 09:00:00","1.907","138","15.99","1.8089999999999999","1.3089999999999999","1001","\N"
"2016-03-19 10:00:00","2.931","140.69999999999999","8.9499999999999993","2.8069999999999999","2.109","1001","\N"
"2016-03-19 11:00:00","3.8300000000000001","140.69999999999999","8.0399999999999991","3.681","2.714","1001","\N"
"2016-03-19 12:00:00","4.5540000000000003","135.30000000000001","7.3869999999999996","4.327","3.0470000000000002","1001","\N"
"2016-03-19 13:00:00","4.0129999999999999","141.90000000000001","7.367","3.8410000000000002","2.8439999999999999","1001","\N"
"2016-03-19 14:00:00","4.0469999999999997","132.80000000000001","7.3440000000000003","3.863","2.7109999999999999","1001","\N"
"2016-03-19 15:00:00","4.1520000000000001","123.90000000000001","7.6130000000000004","3.9460000000000002","2.464","1001","\N"
"2016-03-19 16:00:00","4.5490000000000004","112.5","6.9269999999999996","4.2530000000000001","2.0750000000000002","1001","\N"
"2016-03-19 17:00:00","4.4189999999999996","96.099999999999994","7.3979999999999997","3.8530000000000002","1.9039999999999999","1001","\N"
"2016-03-19 18:00:00","3.355","70.430000000000007","19.670000000000002","2.843","1.833","1001","\N"
"2016-03-19 19:00:00","1.8029999999999999","276.39999999999998","57.560000000000002","1.5640000000000001","0.78600000000000003","1001","\N"
"2016-03-19 20:00:00","2.4420000000000002","322.5","13.869999999999999","1.7410000000000001","0.85099999999999998","1001","\N"
"2016-03-19 21:00:00","3.141","310.69999999999999","7.0499999999999998","2.141","1.2290000000000001","1001","\N"
"2016-03-19 22:00:00","2.9079999999999999","313.89999999999998","4.649","1.875","1.002","1001","\N"
"2016-03-19 23:00:00","3.476","309.80000000000001","3.8980000000000001","2.1829999999999998","1.2490000000000001","1001","\N"
"2016-03-20 00:00:00","3.331","312.89999999999998","5.4029999999999996","2.109","1.111","1001","\N"
"2016-03-20 01:00:00","1.3009999999999999","270.30000000000001","25.100000000000001","0.86399999999999999","0.17699999999999999","1001","\N"
"2016-03-20 02:00:00","2.5600000000000001","300.39999999999998","6.3639999999999999","1.6950000000000001","0.77800000000000002","1001","\N"
"2016-03-20 03:00:00","2.0219999999999998","289.89999999999998","12.1","1.321","0.437","1001","\N"
